"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
1702,773,"Asterobemisia","","nigrini","Zahradnik, 1987","",,"","original combination, valid: No","Unambiguous Synonym",
1704,794,"Bemisia","","citricola","Gomez-Menor, 1945","",,"","original combination, valid: No","Unambiguous Synonym",
1708,827,"Bemisia","","eoa","Danzig, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
1709,827,"Bemisia","","iole","Danzig, 1966","",,"","original combination, valid: No","Unambiguous Synonym",
1712,832,"Bemisia","","costalimai","Bondar, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
1713,832,"Bemisia","","signata","Bondar, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
1714,832,"Bemisia","","bahiana","Bondar, 1928","",,"","original combination, valid: No","Unambiguous Synonym",
1716,832,"Bemisia","","achyranthes","Singh, 1931","",,"","original combination, valid: No","Unambiguous Synonym",
1718,832,"Bemisia","","longispina","Priesner & Hosny, 1934","",,"","original combination, valid: No","Unambiguous Synonym",
1722,832,"Bemisia","","manihotis","Frappa, 1938","",,"","original combination, valid: No","Unambiguous Synonym",
1723,832,"Bemisia","","vayssierei","Frappa, 1939","",,"","original combination, valid: No","Unambiguous Synonym",
1727,832,"Bemisia","","restonicae","(Goux, 1988)","",,"","new combination, valid: No","Unambiguous Synonym",
1729,834,"Bemisiella","","mediorossica","(Danzig & Gavrilov, 2000)","",,"","new combination, valid: No","Unambiguous Synonym",
1730,837,"Bulgarialeurodes","","rosae","Corbett, 1936","",,"","original combination, valid: No","Unambiguous Synonym",
1731,837,"Bulgarialeurodes","","rosae","(Kiriukhin, 1947)","",,"","new combination, valid: No","Unambiguous Synonym",
1732,875,"Corbettia","","indentata","Russell, 1960","",,"","original combination, valid: No","Unambiguous Synonym",
1733,875,"Corbettia","","baphiae","Russell, 1960","",,"","original combination, valid: No","Unambiguous Synonym",
1734,932,"Dialeurodes","","citri","(Riley & Howard, 1893)","",,"","new combination, valid: No","Unambiguous Synonym",
1735,932,"Dialeurodes","","kuchinasii","(Sasaki, 1908)","",,"","new combination, valid: No","Unambiguous Synonym",
1736,932,"Dialeurodes","","tuberculatus","Takahashi, 1932","",,"","original combination, valid: No","Unambiguous Synonym",
1737,941,"Dialeurodes","","michoacanensis","Sampson & Drews, 1941","",,"","original combination, valid: No","Unambiguous Synonym",
1738,313,"Dialeurolobus","","erythrinae","(Selvakumaran & David, 1996)","",,"","new combination, valid: No","Unambiguous Synonym",
