"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
279,"79","TDWG Level 4 code","native"
280,"COSOO","TDWG Level 4 code","native"
281,"84","TDWG Level 4 code","native"
282,"GEROO","TDWG Level 4 code","native"
282,"YUG","TDWG Level 4 code","native"
282,"POLOO","TDWG Level 4 code","native"
282,"AUTAU","TDWG Level 4 code","native"
282,"HUNOO","TDWG Level 4 code","native"
282,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
282,"CZE","TDWG Level 4 code","native"
283,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
283,"AUTAU","TDWG Level 4 code","native"
283,"CZE","TDWG Level 4 code","native"
283,"DENOO","TDWG Level 4 code","native"
283,"FRAFR","TDWG Level 4 code","native"
283,"GEROO","TDWG Level 4 code","native"
283,"GRBOO","TDWG Level 4 code","native"
283,"HUNOO","TDWG Level 4 code","native"
283,"NETOO","TDWG Level 4 code","native"
283,"POLOO","TDWG Level 4 code","native"
283,"ROMOO","TDWG Level 4 code","native"
283,"SWEOO","TDWG Level 4 code","native"
283,"YUG","TDWG Level 4 code","native"
284,"WISOO","TDWG Level 4 code","native"
284,"MSOOO","TDWG Level 4 code","native"
284,"NWYOO","TDWG Level 4 code","native"
284,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
284,"ILLOO","TDWG Level 4 code","native"
284,"DELOO","TDWG Level 4 code","native"
284,"GEOOO","TDWG Level 4 code","native"
284,"VRGOO","TDWG Level 4 code","native"
285,"PRMOO","TDWG Level 4 code","native"
285,"ALTOO,AMUOO,BLROO,BLTKA,BLTLA,BRYOO,CTAOO,IRKOO,KAMOO,KHAOO,KRAOO,KUROO,MAGOO,NCSDA,NCSKB,NCSKC,NCSKR,NCSSO,NCSST,PRMOO,RUCOO,RUEOO,RUNOO,RUSOO,RUWOO,SAKOO,TVAOO,WSBOO,YAKOO,NCSCH,NCSIN","TDWG Level 4 code","native"
286,"GEROO","TDWG Level 4 code","native"
286,"NETOO","TDWG Level 4 code","native"
286,"CZE","TDWG Level 4 code","native"
286,"AUTAU","TDWG Level 4 code","native"
286,"HUNOO","TDWG Level 4 code","native"
