"AcceptedTaxonID","Kingdom","Phylum","Class","Order","Superfamily","Family","Genus","SubGenusName","Species","AuthorString","GSDNameStatus","Sp2000NameStatus","IsExtinct","HasPreHolocene","HasModern","LifeZone","AdditionalData","LTSSpecialist","LTSDate","SpeciesURL","GSDTaxonGUI","GSDNameGUI"
1928,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","amarantha","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2579&page=explorer&db=flow",,
1929,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","amazona","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2580&page=explorer&db=flow",,
1930,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","andes","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2581&page=explorer&db=flow",,
1931,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","ariasi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2582&page=explorer&db=flow",,
1932,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","asinella","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2583&page=explorer&db=flow",,
1933,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","athena","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2584&page=explorer&db=flow",,
1934,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","augusta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2585&page=explorer&db=flow",,
1935,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","bella","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2586&page=explorer&db=flow",,
1936,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","bianca","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2587&page=explorer&db=flow",,
1937,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","bibula","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2588&page=explorer&db=flow",,
1938,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","bizzara","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2589&page=explorer&db=flow",,
1939,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","boliviana","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2590&page=explorer&db=flow",,
1940,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","caliginosa","Walker, 1858","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2591&page=explorer&db=flow",,
1941,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","calypso","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2593&page=explorer&db=flow",,
1942,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","carosella","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2594&page=explorer&db=flow",,
1943,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","cheesemani","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2595&page=explorer&db=flow",,
1944,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","cinerea","Fennah, 1945","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2596&page=explorer&db=flow",,
1945,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","claudata","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2597&page=explorer&db=flow",,
1946,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","clava","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2598&page=explorer&db=flow",,
1947,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","cooperi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2599&page=explorer&db=flow",,
1948,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","costata","(Fabricius, 1803)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2600&page=explorer&db=flow",,
1949,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","decora","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2602&page=explorer&db=flow",,
1950,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","delicatissima","Fowler, 1900","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2603&page=explorer&db=flow",,
1951,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","diabola","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2604&page=explorer&db=flow",,
1952,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","diana","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2605&page=explorer&db=flow",,
1953,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","distanti","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2606&page=explorer&db=flow",,
1954,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","distincta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2607&page=explorer&db=flow",,
1955,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","dollingi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2608&page=explorer&db=flow",,
1956,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","douglasi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2609&page=explorer&db=flow",,
1957,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","ecuadoria","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2610&page=explorer&db=flow",,
1958,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","enjebetta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2611&page=explorer&db=flow",,
1959,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","erecta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2612&page=explorer&db=flow",,
1960,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","estfarchina","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2613&page=explorer&db=flow",,
1961,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","etheldreda","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2614&page=explorer&db=flow",,
1962,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","fasciata","Metcalf, 1938","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2615&page=explorer&db=flow",,
1963,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","flavilla","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2616&page=explorer&db=flow",,
1964,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","formosa","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2617&page=explorer&db=flow",,
1965,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","fowleri","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2618&page=explorer&db=flow",,
1966,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","fulvodorsalis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2619&page=explorer&db=flow",,
1967,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","fuscofrontalis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2620&page=explorer&db=flow",,
1968,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","fuscomaculata","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2621&page=explorer&db=flow",,
1969,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","geoffreyi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2622&page=explorer&db=flow",,
1970,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","glauca","Distant, 1907","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2623&page=explorer&db=flow",,
1971,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","gracilis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2624&page=explorer&db=flow",,
1972,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","grandis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2625&page=explorer&db=flow",,
1973,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","harmonia","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2626&page=explorer&db=flow",,
1974,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","havilandi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2627&page=explorer&db=flow",,
1975,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","hengist","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2628&page=explorer&db=flow",,
1976,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","henrietta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2629&page=explorer&db=flow",,
1977,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","hyalina","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2630&page=explorer&db=flow",,
1978,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","immaculata","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2631&page=explorer&db=flow",,
1979,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","infedelis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2632&page=explorer&db=flow",,
1980,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","inquinata","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2633&page=explorer&db=flow",,
1981,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","insania","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2634&page=explorer&db=flow",,
1982,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","insolita","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2635&page=explorer&db=flow",,
1983,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","intima","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2636&page=explorer&db=flow",,
1984,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","isteria","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2637&page=explorer&db=flow",,
1985,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","jamesi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2638&page=explorer&db=flow",,
1986,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","josianna","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2639&page=explorer&db=flow",,
1987,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","knighti","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2640&page=explorer&db=flow",,
1988,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","krameri","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2641&page=explorer&db=flow",,
1989,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","lacteola","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2642&page=explorer&db=flow",,
1990,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","lactiflora","Westwood, 1840","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2643&page=explorer&db=flow",,
1991,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","limpida","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2644&page=explorer&db=flow",,
1992,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","liquida","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2645&page=explorer&db=flow",,
1993,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","lloydi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2646&page=explorer&db=flow",,
1994,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","lucianna","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2647&page=explorer&db=flow",,
1995,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","lucifera","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2648&page=explorer&db=flow",,
1996,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","maculicosta","Fowler, 1900","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2649&page=explorer&db=flow",,
1997,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","maculosa","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2650&page=explorer&db=flow",,
1998,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","magica","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2651&page=explorer&db=flow",,
1999,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","marshalli","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2652&page=explorer&db=flow",,
2000,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","minerva","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2653&page=explorer&db=flow",,
2001,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","molesta","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2654&page=explorer&db=flow",,
2002,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","musica","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2655&page=explorer&db=flow",,
2003,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","mylesi","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2656&page=explorer&db=flow",,
2004,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","nebulosa","(Germar, 1830)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2657&page=explorer&db=flow",,
2005,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","nemorensis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2659&page=explorer&db=flow",,
2006,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","neoasinella","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2660&page=explorer&db=flow",,
2007,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","neonebulosa","Muir, 1918","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2661&page=explorer&db=flow",,
2008,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","nigrifrontalis","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2662&page=explorer&db=flow",,
2009,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","nigrithorax","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2663&page=explorer&db=flow",,
2010,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","nitida","Broomfield, 1985","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2664&page=explorer&db=flow",,
2011,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","obscura","Metcalf, 1938","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2665&page=explorer&db=flow",,
2012,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","pallescens","Metcalf, 1938","original combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2666&page=explorer&db=flow",,
2013,"Eukarya","Arthropoda","Hexapoda","Hemiptera","Fulgoroidea","Derbidae","Mysidia","","pallida","(Westwood, 1841)","new combination, valid: Yes","Accepted name",0,0,1,"terrestrial",,"Bourgoin Thierry","15/01/2015","http://hemiptera-databases.com/flow?lang=en&card=name&id=2667&page=explorer&db=flow",,
