"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
1385,"ALGOO","TDWG Level 4 code","native"
1385,"ITAIT","TDWG Level 4 code","native"
1385,"MTNOO","TDWG Level 4 code","native"
1385,"SICSI","TDWG Level 4 code","native"
1385,"MORMO","TDWG Level 4 code","native"
1385,"TUNOO","TDWG Level 4 code","native"
1385,"LBYOO","TDWG Level 4 code","native"
1385,"WSAOO","TDWG Level 4 code","native"
1385,"SPASP","TDWG Level 4 code","native"
1386,"13","TDWG Level 4 code","native"
1386,"14","TDWG Level 4 code","native"
1386,"30","TDWG Level 4 code","native"
1386,"31","TDWG Level 4 code","native"
1386,"32","TDWG Level 4 code","native"
1386,"33","TDWG Level 4 code","native"
1386,"MONOO","TDWG Level 4 code","native"
1387,"13","TDWG Level 4 code","native"
1387,"14","TDWG Level 4 code","native"
1387,"30","TDWG Level 4 code","native"
1387,"31","TDWG Level 4 code","native"
1387,"32","TDWG Level 4 code","native"
1387,"33","TDWG Level 4 code","native"
1387,"MONOO","TDWG Level 4 code","native"
1388,"36","TDWG Level 4 code","native"
1389,"GRCOO","TDWG Level 4 code","native"
1389,"CYPOO","TDWG Level 4 code","native"
1389,"ALGOO","TDWG Level 4 code","native"
1389,"SENOO","TDWG Level 4 code","native"
1389,"CNYOO","TDWG Level 4 code","native"
1389,"LBYOO","TDWG Level 4 code","native"
1389,"WSAOO","TDWG Level 4 code","native"
1389,"LBSSY","TDWG Level 4 code","native"
1389,"SICMA","TDWG Level 4 code","native"
1389,"34","TDWG Level 4 code","native"
1389,"PALIS","TDWG Level 4 code","native"
1389,"PAL","TDWG Level 4 code","native"
1389,"26","TDWG Level 4 code","native"
1389,"FRAFR","TDWG Level 4 code","native"
1389,"EGYOO","TDWG Level 4 code","native"
1389,"YUGCR","TDWG Level 4 code","native"
1389,"TUNOO","TDWG Level 4 code","native"
1389,"CHAOO","TDWG Level 4 code","native"
1389,"YUGBH","TDWG Level 4 code","native"
1389,"35","TDWG Level 4 code","native"
1389,"ITAIT","TDWG Level 4 code","native"
1389,"YUGMN","TDWG Level 4 code","native"
1389,"SUDOO","TDWG Level 4 code","native"
1389,"ALBOO","TDWG Level 4 code","native"
1389,"MTNOO","TDWG Level 4 code","native"
1389,"MORMO","TDWG Level 4 code","native"
1389,"YUGSL","TDWG Level 4 code","native"
1389,"POROO","TDWG Level 4 code","native"
1389,"SPASP","TDWG Level 4 code","native"
1389,"TUROO","TDWG Level 4 code","native"
1389,"LBSLB","TDWG Level 4 code","native"
1389,"CVIOO","TDWG Level 4 code","native"
1389,"27","TDWG Level 4 code","native"
1390,"13","TDWG Level 4 code","native"
1390,"33","TDWG Level 4 code","native"
1390,"GEROO","TDWG Level 4 code","native"
1390,"32","TDWG Level 4 code","native"
1390,"POLOO","TDWG Level 4 code","native"
1390,"BULOO","TDWG Level 4 code","native"
1390,"31","TDWG Level 4 code","native"
1390,"14","TDWG Level 4 code","native"
1390,"AUTAU","TDWG Level 4 code","native"
1390,"30","TDWG Level 4 code","native"
1390,"HUNOO","TDWG Level 4 code","native"
1391,"TAIOO","TDWG Level 4 code","native"
1391,"13","TDWG Level 4 code","native"
1391,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
1391,"33","TDWG Level 4 code","native"
1391,"32","TDWG Level 4 code","native"
1391,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1391,"1","TDWG Level 4 code","native"
1391,"31","TDWG Level 4 code","native"
1391,"14","TDWG Level 4 code","native"
1391,"30","TDWG Level 4 code","native"
1391,"JAP","TDWG Level 4 code","native"
1392,"13","TDWG Level 4 code","native"
1392,"14","TDWG Level 4 code","native"
1392,"KAZOO","TDWG Level 4 code","native"
1393,"CAFOO","TDWG Level 4 code","native"
1394,"ZAIOO","TDWG Level 4 code","native"
1395,"CLMOO","TDWG Level 4 code","native"
1395,"PEROO","TDWG Level 4 code","native"
1395,"SUROO","TDWG Level 4 code","native"
1396,"CALOO","TDWG Level 4 code","native"
1397,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1398,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1399,"84","TDWG Level 4 code","native"
1400,"ARIOO","TDWG Level 4 code","native"
1400,"NWMOO","TDWG Level 4 code","native"
1400,"TEXOO","TDWG Level 4 code","native"
1401,"ARIOO","TDWG Level 4 code","native"
1401,"NWMOO","TDWG Level 4 code","native"
1402,"FLAOO","TDWG Level 4 code","native"
1403,"BOLOO","TDWG Level 4 code","native"
1404,"84","TDWG Level 4 code","native"
1404,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1405,"84","TDWG Level 4 code","native"
1406,"84","TDWG Level 4 code","native"
1407,"ARIOO","TDWG Level 4 code","native"
1408,"84","TDWG Level 4 code","native"
1409,"84","TDWG Level 4 code","native"
1410,"CLMOO","TDWG Level 4 code","native"
1410,"FRGOO","TDWG Level 4 code","native"
1410,"TRTOO","TDWG Level 4 code","native"
1410,"VENOO","TDWG Level 4 code","native"
1411,"84","TDWG Level 4 code","native"
1411,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1412,"84","TDWG Level 4 code","native"
1412,"PAROO","TDWG Level 4 code","native"
1413,"84","TDWG Level 4 code","native"
1413,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1414,"84","TDWG Level 4 code","native"
1415,"84","TDWG Level 4 code","native"
1416,"79","TDWG Level 4 code","native"
1417,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1418,"84","TDWG Level 4 code","native"
1419,"84","TDWG Level 4 code","native"
1419,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1419,"PAROO","TDWG Level 4 code","native"
1420,"79","TDWG Level 4 code","native"
1421,"COSOO","TDWG Level 4 code","native"
1422,"79","TDWG Level 4 code","native"
1422,"ARIOO","TDWG Level 4 code","native"
1422,"CALOO","TDWG Level 4 code","native"
1422,"NWMOO","TDWG Level 4 code","native"
1422,"TEXOO","TDWG Level 4 code","native"
1423,"PANOO","TDWG Level 4 code","native"
1424,"84","TDWG Level 4 code","native"
1425,"84","TDWG Level 4 code","native"
1425,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1425,"CLMOO","TDWG Level 4 code","native"
1425,"PAROO","TDWG Level 4 code","native"
1425,"URUOO","TDWG Level 4 code","native"
1426,"BOLOO","TDWG Level 4 code","native"
1427,"79","TDWG Level 4 code","native"
1427,"TEXOO","TDWG Level 4 code","native"
1428,"VENOO","TDWG Level 4 code","native"
1429,"84","TDWG Level 4 code","native"
1429,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1429,"PAROO","TDWG Level 4 code","native"
1429,"PEROO","TDWG Level 4 code","native"
1430,"ECUOO","TDWG Level 4 code","native"
1430,"PAROO","TDWG Level 4 code","native"
1431,"84","TDWG Level 4 code","native"
1432,"CLMOO","TDWG Level 4 code","native"
1432,"GUAOO","TDWG Level 4 code","native"
1432,"NLA","TDWG Level 4 code","native"
1432,"PANOO","TDWG Level 4 code","native"
1432,"VENOO","TDWG Level 4 code","native"
1433,"84","TDWG Level 4 code","native"
1434,"84","TDWG Level 4 code","native"
1434,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1435,"79","TDWG Level 4 code","native"
1435,"CALOO","TDWG Level 4 code","native"
1435,"KANOO","TDWG Level 4 code","native"
1435,"NWMOO","TDWG Level 4 code","native"
1435,"UTAOO","TDWG Level 4 code","native"
1436,"BOLOO","TDWG Level 4 code","native"
1436,"CLMOO","TDWG Level 4 code","native"
1436,"PEROO","TDWG Level 4 code","native"
1437,"84","TDWG Level 4 code","native"
1437,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1438,"OREOO","TDWG Level 4 code","native"
1439,"PANOO","TDWG Level 4 code","native"
1440,"PAROO","TDWG Level 4 code","native"
1441,"84","TDWG Level 4 code","native"
1442,"79","TDWG Level 4 code","native"
1442,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1442,"CLMOO","TDWG Level 4 code","native"
1442,"COSOO","TDWG Level 4 code","native"
1442,"GUAOO","TDWG Level 4 code","native"
1442,"PANOO","TDWG Level 4 code","native"
1442,"VENOO","TDWG Level 4 code","native"
1443,"84","TDWG Level 4 code","native"
1443,"PANOO","TDWG Level 4 code","native"
1443,"PEROO","TDWG Level 4 code","native"
1444,"84","TDWG Level 4 code","native"
1444,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1444,"PAROO","TDWG Level 4 code","native"
1445,"CLMOO","TDWG Level 4 code","native"
1446,"PAROO","TDWG Level 4 code","native"
1447,"PEROO","TDWG Level 4 code","native"
1448,"84","TDWG Level 4 code","native"
1449,"79","TDWG Level 4 code","native"
1450,"79","TDWG Level 4 code","native"
1451,"79","TDWG Level 4 code","native"
1451,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
1451,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1452,"FLAOO","TDWG Level 4 code","native"
1453,"84","TDWG Level 4 code","native"
1453,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1453,"BOLOO","TDWG Level 4 code","native"
1454,"79","TDWG Level 4 code","native"
1454,"ABTOO,BRCOO,LABOO,MANOO,NBROO,NFLNE,NSLOO,NUNOO,NWTOO,ONTOO,PEIOO,QUEOO,SASOO,YUKOO","TDWG Level 4 code","native"
1454,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1455,"84","TDWG Level 4 code","native"
1455,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1455,"BOLOO","TDWG Level 4 code","native"
1455,"PEROO","TDWG Level 4 code","native"
1456,"84","TDWG Level 4 code","native"
1456,"CLMOO","TDWG Level 4 code","native"
1456,"PEROO","TDWG Level 4 code","native"
1457,"COLOO","TDWG Level 4 code","native"
1458,"COSOO","TDWG Level 4 code","native"
1459,"COSOO","TDWG Level 4 code","native"
1459,"CUBOO","TDWG Level 4 code","native"
1460,"AGEBA,AGECH,AGECN,AGECO,AGEDF,AGEER,AGEFO,AGELP,AGEMI,AGSCB,AGSNE,AGSRN,AGSSC,AGESF,AGSTF,AGWCA,AGWJU,AGWLR,AGWME,AGWSA,AGWSE,AGWSJ,AGWSL,AGWTU","TDWG Level 4 code","native"
1461,"CONOO","TDWG Level 4 code","native"
1461,"ZAIOO","TDWG Level 4 code","native"
1462,"CONOO","TDWG Level 4 code","native"
1462,"ZAIOO","TDWG Level 4 code","native"
1463,"MDGOO","TDWG Level 4 code","native"
1463,"ZAIOO","TDWG Level 4 code","native"
1464,"ZAIOO","TDWG Level 4 code","native"
1465,"NGAOO","TDWG Level 4 code","native"
1465,"ZAIOO","TDWG Level 4 code","native"
1466,"YEM","TDWG Level 4 code","native"
1467,"MDGOO","TDWG Level 4 code","native"
1468,"ETHOO","TDWG Level 4 code","native"
1468,"SUDOO","TDWG Level 4 code","native"
1468,"ZAIOO","TDWG Level 4 code","native"
1469,"MDGOO","TDWG Level 4 code","native"
1470,"ETHOO","TDWG Level 4 code","native"
1471,"MDGOO","TDWG Level 4 code","native"
1472,"CONOO","TDWG Level 4 code","native"
1472,"KENOO","TDWG Level 4 code","native"
1472,"TANOO","TDWG Level 4 code","native"
1472,"UGAOO","TDWG Level 4 code","native"
1472,"ZAIOO","TDWG Level 4 code","native"
1473,"MONOO","TDWG Level 4 code","native"
1474,"CHAOO","TDWG Level 4 code","native"
1475,"26","TDWG Level 4 code","native"
1475,"27","TDWG Level 4 code","native"
1476,"26","TDWG Level 4 code","native"
1476,"27","TDWG Level 4 code","native"
1477,"26","TDWG Level 4 code","native"
1477,"27","TDWG Level 4 code","native"
1478,"NWGPN","TDWG Level 4 code","native"
1479,"NWGPN","TDWG Level 4 code","native"
1480,"QLDQU","TDWG Level 4 code","native"
1481,"MDGOO","TDWG Level 4 code","native"
1481,"ZAIOO","TDWG Level 4 code","native"
1481,"UGAOO","TDWG Level 4 code","native"
1481,"CONOO","TDWG Level 4 code","native"
1481,"27","TDWG Level 4 code","native"
1481,"26","TDWG Level 4 code","native"
1481,"KENOO","TDWG Level 4 code","native"
1481,"MOZOO","TDWG Level 4 code","native"
1482,"36","TDWG Level 4 code","native"
1483,"26","TDWG Level 4 code","native"
1483,"27","TDWG Level 4 code","native"
1484,"IND","TDWG Level 4 code","native"
1484,"SRLOO","TDWG Level 4 code","native"
1485,"MDGOO","TDWG Level 4 code","native"
1486,"BUROO","TDWG Level 4 code","native"
1486,"CONOO","TDWG Level 4 code","native"
1486,"RWAOO","TDWG Level 4 code","native"
1486,"UGAOO","TDWG Level 4 code","native"
1486,"ZAIOO","TDWG Level 4 code","native"
1487,"CONOO","TDWG Level 4 code","native"
1487,"ZAIOO","TDWG Level 4 code","native"
1488,"MDGOO","TDWG Level 4 code","native"
1489,"NAMOO","TDWG Level 4 code","native"
1490,"IND","TDWG Level 4 code","native"
1491,"26","TDWG Level 4 code","native"
1491,"27","TDWG Level 4 code","native"
1492,"26","TDWG Level 4 code","native"
1492,"27","TDWG Level 4 code","native"
1493,"26","TDWG Level 4 code","native"
1493,"27","TDWG Level 4 code","native"
1494,"MDGOO","TDWG Level 4 code","native"
1495,"SUDOO","TDWG Level 4 code","native"
1496,"CONOO","TDWG Level 4 code","native"
1496,"UGAOO","TDWG Level 4 code","native"
1496,"ZAIOO","TDWG Level 4 code","native"
1497,"SUDOO","TDWG Level 4 code","native"
1498,"MDGOO","TDWG Level 4 code","native"
1499,"MDGOO","TDWG Level 4 code","native"
1500,"MDGOO","TDWG Level 4 code","native"
1501,"CONOO","TDWG Level 4 code","native"
1501,"SIEOO","TDWG Level 4 code","native"
1501,"ZAIOO","TDWG Level 4 code","native"
1502,"CONOO","TDWG Level 4 code","native"
1502,"ZAIOO","TDWG Level 4 code","native"
1503,"SRLOO","TDWG Level 4 code","native"
1504,"SUDOO","TDWG Level 4 code","native"
1505,"TANOO","TDWG Level 4 code","native"
1506,"26","TDWG Level 4 code","native"
1506,"27","TDWG Level 4 code","native"
1507,"CONOO","TDWG Level 4 code","native"
1507,"ZAIOO","TDWG Level 4 code","native"
1508,"IVOOO","TDWG Level 4 code","native"
1509,"MDGOO","TDWG Level 4 code","native"
1510,"IVOOO","TDWG Level 4 code","native"
1511,"26","TDWG Level 4 code","native"
1511,"27","TDWG Level 4 code","native"
1511,"TANOO","TDWG Level 4 code","native"
1512,"IND","TDWG Level 4 code","native"
1513,"JAW","TDWG Level 4 code","native"
1514,"IND","TDWG Level 4 code","native"
1515,"CAFOO","TDWG Level 4 code","native"
1515,"NGAOO","TDWG Level 4 code","native"
1516,"TANOO","TDWG Level 4 code","native"
1517,"IND","TDWG Level 4 code","native"
1518,"SUDOO","TDWG Level 4 code","native"
1519,"ZIMOO","TDWG Level 4 code","native"
1520,"ZAMOO","TDWG Level 4 code","native"
1521,"CONOO","TDWG Level 4 code","native"
1521,"KENOO","TDWG Level 4 code","native"
1521,"ZAIOO","TDWG Level 4 code","native"
1522,"PHIOO","TDWG Level 4 code","native"
1523,"SENOO","TDWG Level 4 code","native"
1524,"IND","TDWG Level 4 code","native"
1525,"ZAIOO","TDWG Level 4 code","native"
1526,"CONOO","TDWG Level 4 code","native"
1526,"UGAOO","TDWG Level 4 code","native"
1526,"ZAIOO","TDWG Level 4 code","native"
1527,"26","TDWG Level 4 code","native"
1527,"27","TDWG Level 4 code","native"
1528,"36","TDWG Level 4 code","native"
1528,"IND","TDWG Level 4 code","native"
1528,"PHIOO","TDWG Level 4 code","native"
1529,"IVOOO","TDWG Level 4 code","native"
1530,"IND","TDWG Level 4 code","native"
1531,"NWGPN","TDWG Level 4 code","native"
1532,"BOR","TDWG Level 4 code","native"
1533,"SRLOO","TDWG Level 4 code","native"
1534,"BOR","TDWG Level 4 code","native"
1535,"SRLOO","TDWG Level 4 code","native"
1536,"36","TDWG Level 4 code","native"
1537,"IND","TDWG Level 4 code","native"
1538,"REU","TDWG Level 4 code","native"
1539,"EHMBH","TDWG Level 4 code","native"
1540,"IND","TDWG Level 4 code","native"
1540,"NEPOO","TDWG Level 4 code","native"
1540,"WHMJK","TDWG Level 4 code","native"
1541,"CONOO","TDWG Level 4 code","native"
1541,"ZAIOO","TDWG Level 4 code","native"
1542,"ALAOO,ALUOO,ARIOO,ARKOO,ASKOO,CALOO,CNTOO,COLOO,DELOO,FLAOO,GEOOO,IDAOO,ILLOO,INIOO,IOWOO,KANOO,KTYOO,LOUOO,MAIOO,MASOO,MICOO,MINOO,MNTOO,MRYOO,MSIOO,MSOOO,NCAOO,NDAOO,NEBOO,NEVOO,NWHOO,NWJOO,NWMOO,NWYOO,OHIOO,OKLOO,OREOO,PENOO,RHOOO,SCAOO,SDAOO,TENOO,TEXOO,UTAOO,VEROO,VRGOO,WASOO,WDCOO,WISOO,WVAOO,WYOOO,HAWHI","TDWG Level 4 code","native"
1543,"FLAOO","TDWG Level 4 code","native"
1543,"TEXOO","TDWG Level 4 code","native"
1544,"FLAOO","TDWG Level 4 code","native"
1545,"COLOO","TDWG Level 4 code","native"
1545,"KANOO","TDWG Level 4 code","native"
1546,"CNTOO","TDWG Level 4 code","native"
1546,"ILLOO","TDWG Level 4 code","native"
1546,"INIOO","TDWG Level 4 code","native"
1547,"FLAOO","TDWG Level 4 code","native"
1547,"MSOOO","TDWG Level 4 code","native"
1548,"CALOO","TDWG Level 4 code","native"
1548,"COLOO","TDWG Level 4 code","native"
1548,"IDAOO","TDWG Level 4 code","native"
1549,"FIJOO","TDWG Level 4 code","native"
1550,"MDGOO","TDWG Level 4 code","native"
1551,"MDGOO","TDWG Level 4 code","native"
1552,"MDGOO","TDWG Level 4 code","native"
1553,"COMCO","TDWG Level 4 code","native"
1554,"JAP","TDWG Level 4 code","native"
1555,"36","TDWG Level 4 code","native"
1555,"EHMBH","TDWG Level 4 code","native"
1555,"IND","TDWG Level 4 code","native"
1555,"SRLOO","TDWG Level 4 code","native"
1556,"36","TDWG Level 4 code","native"
1557,"FRAFR","TDWG Level 4 code","native"
1557,"MORMO","TDWG Level 4 code","native"
1557,"SPASP","TDWG Level 4 code","native"
1558,"CZESK","TDWG Level 4 code","native"
1558,"ALBOO","TDWG Level 4 code","native"
1558,"YUGMA","TDWG Level 4 code","native"
1558,"33","TDWG Level 4 code","native"
1558,"MORMO","TDWG Level 4 code","native"
1558,"YUGSL","TDWG Level 4 code","native"
1558,"AUTAU","TDWG Level 4 code","native"
1558,"SPASP","TDWG Level 4 code","native"
1558,"TUROO","TDWG Level 4 code","native"
1558,"UKRMO","TDWG Level 4 code","native"
1558,"YUG","TDWG Level 4 code","native"
1558,"ROMOO","TDWG Level 4 code","native"
1558,"FRAFR","TDWG Level 4 code","native"
1558,"GEROO","TDWG Level 4 code","native"
1558,"YUGCR","TDWG Level 4 code","native"
1558,"POLOO","TDWG Level 4 code","native"
1558,"BULOO","TDWG Level 4 code","native"
1558,"YUGBH","TDWG Level 4 code","native"
1558,"CZECZ","TDWG Level 4 code","native"
1558,"HUNOO","TDWG Level 4 code","native"
1559,"GRCOO","TDWG Level 4 code","native"
1559,"IRQOO","TDWG Level 4 code","native"
1559,"LBSSY","TDWG Level 4 code","native"
1559,"TUROO","TDWG Level 4 code","native"
1560,"LBSSY","TDWG Level 4 code","native"
1560,"TUROO","TDWG Level 4 code","native"
1561,"HUNOO","TDWG Level 4 code","native"
1561,"MORMO","TDWG Level 4 code","native"
1561,"SPASP","TDWG Level 4 code","native"
1562,"CUBOO","TDWG Level 4 code","native"
1562,"JAMOO","TDWG Level 4 code","native"
1563,"NFKLH","TDWG Level 4 code","native"
1564,"QLDQU","TDWG Level 4 code","native"
1565,"NWGPN","TDWG Level 4 code","native"
1566,"FIJOO","TDWG Level 4 code","native"
1567,"FIJOO","TDWG Level 4 code","native"
1568,"FIJOO","TDWG Level 4 code","native"
1569,"FIJOO","TDWG Level 4 code","native"
1570,"SAMWS","TDWG Level 4 code","native"
1571,"84","TDWG Level 4 code","native"
1572,"84","TDWG Level 4 code","native"
1573,"NEPOO","TDWG Level 4 code","native"
1574,"JAW","TDWG Level 4 code","native"
1575,"NEPOO","TDWG Level 4 code","native"
1576,"MYAOO","TDWG Level 4 code","native"
1577,"IND","TDWG Level 4 code","native"
1578,"NEPOO","TDWG Level 4 code","native"
1579,"IND","TDWG Level 4 code","native"
1579,"NEPOO","TDWG Level 4 code","native"
1580,"NSWNS","TDWG Level 4 code","native"
1581,"QLDQU","TDWG Level 4 code","native"
1582,"QLDQU","TDWG Level 4 code","native"
1583,"NSWNS","TDWG Level 4 code","native"
1583,"WAUWA","TDWG Level 4 code","native"
1584,"NSWNS","TDWG Level 4 code","native"
1585,"WAUWA","TDWG Level 4 code","native"
1586,"36","TDWG Level 4 code","native"
1586,"37","TDWG Level 4 code","native"
1586,"38","TDWG Level 4 code","native"
1586,"41","TDWG Level 4 code","native"
1586,"42","TDWG Level 4 code","native"
1586,"MONOO","TDWG Level 4 code","native"
1587,"26","TDWG Level 4 code","native"
1587,"TANOO","TDWG Level 4 code","native"
1588,"CONOO","TDWG Level 4 code","native"
1588,"ZAIOO","TDWG Level 4 code","native"
1589,"CAFOO","TDWG Level 4 code","native"
1589,"CONOO","TDWG Level 4 code","native"
1589,"NGAOO","TDWG Level 4 code","native"
1589,"ZAIOO","TDWG Level 4 code","native"
1590,"CONOO","TDWG Level 4 code","native"
1590,"ZAIOO","TDWG Level 4 code","native"
1591,"ANGOO","TDWG Level 4 code","native"
1591,"CMNOO","TDWG Level 4 code","native"
1591,"CONOO","TDWG Level 4 code","native"
