"ID","AcceptedTaxonID","Genus","SubGenusName","Species","AuthorString","InfraSpecies","InfraSpecificMarker","InfraSpecificAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUI"
2835,818,"Jonthocerus","","mimus","","sumatranus",,"Senna, 1898","original combination, valid: No","Unambiguous Synonym",
2836,822,"Cerobates","","australasiae","Fairmaire, 1882","",,"","original combination, valid: No","Unambiguous Synonym",
2837,825,"Jonthocerus","","angulaticeps","Senna, 1898","",,"","original combination, valid: No","Unambiguous Synonym",
2838,825,"Jonthocerus","","angulaticeps","","borneensis",,"Senna, 1898","original combination, valid: No","Unambiguous Synonym",
2840,1640,"Stereodermus","","pilosus","Kirsch, 1875","",,"","original combination, valid: No","Unambiguous Synonym",
2841,1640,"Hyperephanus","","hirsutus","Senna, 1892","",,"","original combination, valid: No","Unambiguous Synonym",
2842,1640,"Homoeolizus","","salvini","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2843,2050,"Stereobates","","gracilis","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2844,2050,"Stereobates","","chiriquensis","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2845,1077,"Stereodermus","","carinatus","","tenuis",,"Sharp, 1895","original combination, valid: No","Unambiguous Synonym",
2846,2156,"Stereodermus","","brevirostris","Senna, 1889","",,"","original combination, valid: No","Unambiguous Synonym",
2848,1670,"Ischnomerus","","linearis","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2854,1007,"Bolbocranius","","parvulus","De Muizon, 1955","",,"","original combination, valid: No","Unambiguous Synonym",
2855,1237,"Anisognathus","","bolkay","Kleine, 1914","",,"","original combination, valid: No","Unambiguous Synonym",
2856,1334,"Anisognathus","","augurius","Kolbe, 1885","",,"","original combination, valid: No","Unambiguous Synonym",
2857,1861,"Bolbocephalus","","mechowi","","peregrinus",,"Kolbe, 1916","original combination, valid: No","Unambiguous Synonym",
2858,2008,"Bolbocranius","","ephippium","Kleine, 1916","",,"","original combination, valid: No","Unambiguous Synonym",
2860,1861,"Bolbocephalus","","mechowi","(Kolbe, 1883)","",,"","new combination, valid: No","Unambiguous Synonym",
2861,2008,"Bolbocephalus","","recens","Kleine, 1934","",,"","original combination, valid: No","Unambiguous Synonym",
2864,2297,"Taphroderes","","beltianus","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2865,1740,"Allodapinus","","opulentus","Kleine, 1936","",,"","original combination, valid: No","Unambiguous Synonym",
2866,1711,"Euschizus","","alatus","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2867,2404,"Trachelizus","","alarius","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2869,1880,"Trachelizus","","oscillator","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2870,1928,"Hephebocerus","","boops","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2871,1928,"Trachelizus","","notatus","Boheman, 1840","",,"","original combination, valid: No","Unambiguous Synonym",
2873,1928,"Ephebocerus","","dufaui","Denier, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2874,1928,"Hephebocerus","","lilloi","Haedo Rossi, 1954","",,"","original combination, valid: No","Unambiguous Synonym",
2876,1410,"Miolispa","","exarata","Desbrochers des Loges, 1890","",,"","original combination, valid: No","Unambiguous Synonym",
2877,1410,"Miolispa","","exarata","","humeralis",,"Senna, 1903","original combination, valid: No","Unambiguous Synonym",
2878,1410,"Miolispa","","exarata","","sumatrana",,"Senna, 1903","original combination, valid: No","Unambiguous Synonym",
2880,1728,"Cacotrachelus","","javanus","Sharp, 1900","",,"","original combination, valid: No","Unambiguous Synonym",
2881,1872,"Miolispa","","metallica","","integrivitta",,"Senna, 1895","original combination, valid: No","Unambiguous Synonym",
2882,1872,"Miolispa","","metallica","","impressa",,"Senna, 1903","original combination, valid: No","Unambiguous Synonym",
2885,2240,"Cacotrachelus","","sculptipennis","Sharp, 1900","",,"","original combination, valid: No","Unambiguous Synonym",
2886,2385,"Miolispa","","suturalis","","striata",,"Senna, 1895","original combination, valid: No","Unambiguous Synonym",
2887,967,"Trachelizus","","hirtellus","Sharp, 1895","",,"","original combination, valid: No","Unambiguous Synonym",
2888,1030,"Miolispa","","bicanaliculata","Schaufuss, 1885","",,"","original combination, valid: No","Unambiguous Synonym",
2889,1030,"Miolispa","","semivelata","Schaufuss, 1885","",,"","original combination, valid: No","Unambiguous Synonym",
2890,1030,"Miolispa","","striata","Schaufuss, 1885","",,"","original combination, valid: No","Unambiguous Synonym",
2891,1030,"Ceocephalus","","exophthalmus","Lea, 1899","",,"","original combination, valid: No","Unambiguous Synonym",
2892,980,"Schizotrachelus","","bakeri","Kleine, 1922","",,"","original combination, valid: No","Unambiguous Synonym",
2894,2452,"Schizotrachelus","","dentatus","Kleine, 1944","",,"","original combination, valid: No","Unambiguous Synonym",
2895,2383,"Trachelizus","","helmenreichii","Redtenbacher, 1868","",,"","original combination, valid: No","Unambiguous Synonym",
2896,2392,"Acratus","","kleinei","Haedo Rossi, 1954","",,"","original combination, valid: No","Unambiguous Synonym",
2897,1451,"Nemocephalus","","proseni","Haedo Rossi, 1954","",,"","original combination, valid: No","Unambiguous Synonym",
2898,2262,"Nemocephalus","","armatus","Haedo Rossi, 1954","",,"","original combination, valid: No","Unambiguous Synonym",
2900,1103,"Brenthus","","sesquistriatus","Boheman, 1833","",,"","original combination, valid: No","Unambiguous Synonym",
2893,980,"Schizotrachelus","","bakeri","","concolor",,"Kleine, 1922","original combination, valid: No","Unambiguous Synonym",
2902,1933,"Tinoteramocerus","","enormis","Kleine, 1927","",,"","original combination, valid: No","Unambiguous Synonym",
2904,919,"Diurus","","sphacelatus","Pascoe, 1887","",,"","original combination, valid: No","Unambiguous Synonym",
2905,1560,"Diurus","","dispar","Pascoe, 1862","",,"","original combination, valid: No","Unambiguous Synonym",
2906,2069,"Diurus","","grootaerti","Damoiseau, 1989","",,"","original combination, valid: No","Unambiguous Synonym",
2907,2322,"Diurus","","compendarius","Kleine, 1925","",,"","original combination, valid: No","Unambiguous Synonym",
2910,983,"Curculio","","assimilis","Fabricius, 1775","",,"","original combination, valid: No","Unambiguous Synonym",
2911,1616,"Syggenithystenus","","nigronitens","Kleine, 1919","",,"","original combination, valid: No","Unambiguous Synonym",
2749,2422,"Hoplopisthius","","javanus","Kolbe, 1892","",,"","original combination, valid: No","Unambiguous Synonym",
2912,1658,"Araiorrhinus","","australicus","Senna, 1893","",,"","original combination, valid: No","Unambiguous Synonym",
