"AcceptedTaxonID","DistributionElement","StandardInUse","DistributionStatus"
219,"MLYPM","TDWG Level 4 code","native"
219,"MOLOO","TDWG Level 4 code","native"
219,"PHIOO","TDWG Level 4 code","native"
220,"SULOO","TDWG Level 4 code","native"
221,"SULOO","TDWG Level 4 code","native"
222,"PHIOO","TDWG Level 4 code","native"
223,"PHIOO","TDWG Level 4 code","native"
224,"PHIOO","TDWG Level 4 code","native"
225,"PHIOO","TDWG Level 4 code","native"
226,"PHIOO","TDWG Level 4 code","native"
227,"PHIOO","TDWG Level 4 code","native"
228,"PHIOO","TDWG Level 4 code","native"
229,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
229,"IND","TDWG Level 4 code","native"
229,"MYAOO","TDWG Level 4 code","native"
229,"SUMOO","TDWG Level 4 code","native"
230,"LAOOO","TDWG Level 4 code","native"
230,"THAOO","TDWG Level 4 code","native"
231,"PHIOO","TDWG Level 4 code","native"
232,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
233,"BOR","TDWG Level 4 code","native"
235,"BOR","TDWG Level 4 code","native"
236,"BOR","TDWG Level 4 code","native"
237,"BOR","TDWG Level 4 code","native"
238,"BOR","TDWG Level 4 code","native"
239,"BOR","TDWG Level 4 code","native"
240,"SUMOO","TDWG Level 4 code","native"
240,"IND","TDWG Level 4 code","native"
240,"BOR","TDWG Level 4 code","native"
240,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
241,"BOR","TDWG Level 4 code","native"
242,"BOR","TDWG Level 4 code","native"
243,"SUMOO","TDWG Level 4 code","native"
244,"BOR","TDWG Level 4 code","native"
245,"MOLOO","TDWG Level 4 code","native"
246,"MYAOO","TDWG Level 4 code","native"
247,"BOR","TDWG Level 4 code","native"
247,"SUMOO","TDWG Level 4 code","native"
248,"BOR","TDWG Level 4 code","native"
249,"BOR","TDWG Level 4 code","native"
250,"50","TDWG Level 4 code","native"
251,"NWG","TDWG Level 4 code","native"
251,"SUMOO","TDWG Level 4 code","native"
251,"BOR","TDWG Level 4 code","native"
251,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
252,"SUMOO","TDWG Level 4 code","native"
253,"CONOO","TDWG Level 4 code","native"
253,"SIEOO","TDWG Level 4 code","native"
253,"ZAIOO","TDWG Level 4 code","native"
254,"GNBOO","TDWG Level 4 code","native"
254,"ZAIOO","TDWG Level 4 code","native"
254,"SENOO","TDWG Level 4 code","native"
254,"MTNOO","TDWG Level 4 code","native"
254,"CPPEC,CPPNC,CPPWC,NATOO,OFSOO,TVLGA,TVLMP,TVLNP,TVLNW","TDWG Level 4 code","native"
254,"NGROO","TDWG Level 4 code","native"
254,"NAMOO","TDWG Level 4 code","native"
254,"LBROO","TDWG Level 4 code","native"
254,"GAMOO","TDWG Level 4 code","native"
254,"CVIOO","TDWG Level 4 code","native"
254,"BKNOO","TDWG Level 4 code","native"
254,"SIEOO","TDWG Level 4 code","native"
254,"BOTOO","TDWG Level 4 code","native"
254,"MLIOO","TDWG Level 4 code","native"
254,"NGAOO","TDWG Level 4 code","native"
254,"GHAOO","TDWG Level 4 code","native"
254,"BENOO","TDWG Level 4 code","native"
254,"IVOOO","TDWG Level 4 code","native"
254,"TOGOO","TDWG Level 4 code","native"
254,"GUIOO","TDWG Level 4 code","native"
255,"MDGOO","TDWG Level 4 code","native"
256,"SEYOO","TDWG Level 4 code","native"
257,"MDGOO","TDWG Level 4 code","native"
258,"COMCO","TDWG Level 4 code","native"
258,"MDGOO","TDWG Level 4 code","native"
259,"MDGOO","TDWG Level 4 code","native"
260,"MDGOO","TDWG Level 4 code","native"
261,"MDGOO","TDWG Level 4 code","native"
262,"MDGOO","TDWG Level 4 code","native"
263,"SEYOO","TDWG Level 4 code","native"
264,"MDGOO","TDWG Level 4 code","native"
265,"SULOO","TDWG Level 4 code","native"
266,"CBDOO","TDWG Level 4 code","native"
266,"VIEOO","TDWG Level 4 code","native"
267,"THAOO","TDWG Level 4 code","native"
268,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
269,"BOR","TDWG Level 4 code","native"
270,"ANGOO","TDWG Level 4 code","native"
270,"KENOO","TDWG Level 4 code","native"
270,"TANOO","TDWG Level 4 code","native"
271,"ZAIOO","TDWG Level 4 code","native"
272,"NSWNS","TDWG Level 4 code","native"
272,"QLDQU","TDWG Level 4 code","native"
273,"NSWNS","TDWG Level 4 code","native"
273,"QLDQU","TDWG Level 4 code","native"
274,"NWG","TDWG Level 4 code","native"
275,"ZAMOO","TDWG Level 4 code","native"
275,"UGAOO","TDWG Level 4 code","native"
275,"RWAOO","TDWG Level 4 code","native"
275,"DJIOO","TDWG Level 4 code","native"
275,"TANOO","TDWG Level 4 code","native"
275,"SOMOO","TDWG Level 4 code","native"
275,"SUDOO","TDWG Level 4 code","native"
275,"MOZOO","TDWG Level 4 code","native"
275,"ETHOO","TDWG Level 4 code","native"
275,"BUROO","TDWG Level 4 code","native"
275,"ZIMOO","TDWG Level 4 code","native"
275,"KENOO","TDWG Level 4 code","native"
275,"ERIOO","TDWG Level 4 code","native"
275,"MLWOO","TDWG Level 4 code","native"
276,"CMNOO","TDWG Level 4 code","native"
276,"CONOO","TDWG Level 4 code","native"
276,"KENOO","TDWG Level 4 code","native"
276,"ZAIOO","TDWG Level 4 code","native"
277,"ZAIOO","TDWG Level 4 code","native"
277,"CMNOO","TDWG Level 4 code","native"
277,"TANOO","TDWG Level 4 code","native"
277,"SIEOO","TDWG Level 4 code","native"
277,"GABOO","TDWG Level 4 code","native"
277,"NGAOO","TDWG Level 4 code","native"
277,"GHAOO","TDWG Level 4 code","native"
277,"CONOO","TDWG Level 4 code","native"
277,"IVOOO","TDWG Level 4 code","native"
277,"TOGOO","TDWG Level 4 code","native"
277,"GUIOO","TDWG Level 4 code","native"
277,"KENOO","TDWG Level 4 code","native"
277,"LBROO","TDWG Level 4 code","native"
278,"SULOO","TDWG Level 4 code","native"
279,"CHCYN","TDWG Level 4 code","native"
279,"THAOO","TDWG Level 4 code","native"
280,"CMNOO","TDWG Level 4 code","native"
280,"CONOO","TDWG Level 4 code","native"
280,"ZAIOO","TDWG Level 4 code","native"
281,"SRLOO","TDWG Level 4 code","native"
282,"CAFOO","TDWG Level 4 code","native"
282,"CMNOO","TDWG Level 4 code","native"
282,"ZAIOO","TDWG Level 4 code","native"
283,"VIEOO","TDWG Level 4 code","native"
283,"JAWOO","TDWG Level 4 code","native"
283,"SRLOO","TDWG Level 4 code","native"
283,"INDMP","TDWG Level 4 code","native"
283,"MLYPM","TDWG Level 4 code","native"
283,"INDUP","TDWG Level 4 code","native"
283,"INDGU","TDWG Level 4 code","native"
283,"INDRA","TDWG Level 4 code","native"
283,"SUMOO","TDWG Level 4 code","native"
283,"BANOO","TDWG Level 4 code","native"
283,"INDDE","TDWG Level 4 code","native"
283,"THAOO","TDWG Level 4 code","native"
283,"PAKOO","TDWG Level 4 code","native"
283,"LSILS","TDWG Level 4 code","native"
283,"INDBI","TDWG Level 4 code","native"
283,"LAOOO","TDWG Level 4 code","native"
283,"ASS","TDWG Level 4 code","native"
283,"INDPU","TDWG Level 4 code","native"
283,"INDHA","TDWG Level 4 code","native"
283,"BOR","TDWG Level 4 code","native"
283,"MYAOO","TDWG Level 4 code","native"
283,"PHIOO","TDWG Level 4 code","native"
283,"41","TDWG Level 4 code","native"
283,"CAFOO","TDWG Level 4 code","native"
284,"BOR","TDWG Level 4 code","native"
285,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
286,"PHIOO","TDWG Level 4 code","native"
287,"IND","TDWG Level 4 code","native"
287,"MOLOO","TDWG Level 4 code","native"
288,"CONOO","TDWG Level 4 code","native"
288,"GABOO","TDWG Level 4 code","native"
289,"CMNOO","TDWG Level 4 code","native"
289,"CONOO","TDWG Level 4 code","native"
289,"ZAIOO","TDWG Level 4 code","native"
290,"BANOO","TDWG Level 4 code","native"
290,"BOR","TDWG Level 4 code","native"
290,"BORBR","TDWG Level 4 code","native"
290,"BORKA,JAWOO,LSIBA,LSILS,MOLOO,NWGIJ,SULOO,SUMOO","TDWG Level 4 code","native"
290,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
290,"CBDOO","TDWG Level 4 code","native"
290,"EHMSI","TDWG Level 4 code","native"
290,"IND","TDWG Level 4 code","native"
290,"JAWOO","TDWG Level 4 code","native"
290,"LAOOO","TDWG Level 4 code","native"
290,"LSIET","TDWG Level 4 code","native"
290,"MLYPM","TDWG Level 4 code","native"
290,"MLYSI","TDWG Level 4 code","native"
290,"MYAOO","TDWG Level 4 code","native"
290,"PAKOO","TDWG Level 4 code","native"
290,"PHIOO","TDWG Level 4 code","native"
290,"SUMOO","TDWG Level 4 code","native"
290,"THAOO","TDWG Level 4 code","native"
290,"VIEOO","TDWG Level 4 code","native"
291,"VIEOO","TDWG Level 4 code","native"
292,"BOR","TDWG Level 4 code","native"
293,"41","TDWG Level 4 code","native"
293,"50","TDWG Level 4 code","native"
293,"ASS","TDWG Level 4 code","native"
293,"BANOO","TDWG Level 4 code","native"
293,"BOR","TDWG Level 4 code","native"
293,"BORBR","TDWG Level 4 code","native"
293,"BORSB,BORSR,MLYPM","TDWG Level 4 code","native"
293,"CBDOO","TDWG Level 4 code","native"
293,"CHCGZ","TDWG Level 4 code","native"
293,"CHCSC","TDWG Level 4 code","native"
293,"CHCYN","TDWG Level 4 code","native"
293,"CHHOO","TDWG Level 4 code","native"
293,"CHM","TDWG Level 4 code","native"
293,"CHSFJ","TDWG Level 4 code","native"
293,"CHSGD","TDWG Level 4 code","native"
293,"CHSGX","TDWG Level 4 code","native"
293,"CHSJX","TDWG Level 4 code","native"
293,"IND","TDWG Level 4 code","native"
293,"INDBI","TDWG Level 4 code","native"
293,"INDDE","TDWG Level 4 code","native"
293,"INDGU","TDWG Level 4 code","native"
293,"INDHA","TDWG Level 4 code","native"
293,"INDMP","TDWG Level 4 code","native"
293,"INDPU","TDWG Level 4 code","native"
293,"INDRA","TDWG Level 4 code","native"
293,"INDUP","TDWG Level 4 code","native"
293,"JAP","TDWG Level 4 code","native"
293,"JAWOO","TDWG Level 4 code","native"
293,"LAOOO","TDWG Level 4 code","native"
293,"LSIET","TDWG Level 4 code","native"
293,"LSILS","TDWG Level 4 code","native"
293,"MLYSI","TDWG Level 4 code","native"
293,"MYAOO","TDWG Level 4 code","native"
293,"PAKOO","TDWG Level 4 code","native"
293,"PHIOO","TDWG Level 4 code","native"
293,"SIEOO","TDWG Level 4 code","native"
293,"SRLOO","TDWG Level 4 code","native"
293,"SULOO","TDWG Level 4 code","native"
293,"SUMOO","TDWG Level 4 code","native"
293,"THAOO","TDWG Level 4 code","native"
293,"VIEOO","TDWG Level 4 code","native"
294,"LSILS","TDWG Level 4 code","native"
295,"41","TDWG Level 4 code","native"
295,"ASSAS","TDWG Level 4 code","native"
295,"CHCGZ","TDWG Level 4 code","native"
295,"CHCSC","TDWG Level 4 code","native"
295,"CHCYN","TDWG Level 4 code","native"
295,"CHSGD","TDWG Level 4 code","native"
295,"CHSGX","TDWG Level 4 code","native"
295,"EHMSI","TDWG Level 4 code","native"
295,"NEPOO","TDWG Level 4 code","native"
295,"VIEOO","TDWG Level 4 code","native"
296,"SULOO","TDWG Level 4 code","native"
297,"BUROO","TDWG Level 4 code","native"
297,"DJIOO","TDWG Level 4 code","native"
297,"ERIOO","TDWG Level 4 code","native"
297,"ETHOO","TDWG Level 4 code","native"
297,"KENOO","TDWG Level 4 code","native"
297,"MLWOO","TDWG Level 4 code","native"
297,"MOZOO","TDWG Level 4 code","native"
297,"RWAOO","TDWG Level 4 code","native"
297,"SOMOO","TDWG Level 4 code","native"
297,"SUDOO","TDWG Level 4 code","native"
297,"TANOO","TDWG Level 4 code","native"
297,"UGAOO","TDWG Level 4 code","native"
297,"ZAMOO","TDWG Level 4 code","native"
297,"ZIMOO","TDWG Level 4 code","native"
298,"JAWOO","TDWG Level 4 code","native"
300,"LSILS","TDWG Level 4 code","native"
301,"QLDQU","TDWG Level 4 code","native"
302,"MOLOO","TDWG Level 4 code","native"
302,"NWG","TDWG Level 4 code","native"
314,"MLYPM","TDWG Level 4 code","native"
307,"CONOO","TDWG Level 4 code","native"
307,"GABOO","TDWG Level 4 code","native"
310,"MOLOO","TDWG Level 4 code","native"
310,"NWG","TDWG Level 4 code","native"
311,"MOLOO","TDWG Level 4 code","native"
311,"NWG","TDWG Level 4 code","native"
312,"LSILS","TDWG Level 4 code","native"
312,"MOLOO","TDWG Level 4 code","native"
312,"NWG","TDWG Level 4 code","native"
312,"QLDQU","TDWG Level 4 code","native"
312,"SULOO","TDWG Level 4 code","native"
313,"NWG","TDWG Level 4 code","native"
